
[Section two lines]
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_laser_aimed_slow"
s1.frequency = 1,999
s2.time = 9999
power = 10
life = 20


[Section two lines]

[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.8,-0.1
p2.pos = 0.5,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.4,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.2,-0.1
p2.pos = 0.5,1.5
p2.duration = 120
p3.pos = 0.8,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.7,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.5,-0.1
p2.pos = 0.9,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.6,-0.1
p2.pos = 0.3,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.1,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.3,-0.1
p2.pos = 0.75,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.4,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.4,-0.1
p2.pos = 0.6,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.9,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.1,-0.1
p2.pos = 0.7,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.5,-0.1
p2.pos = 0.5,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.3,-0.1
p2.pos = 0.8,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.76,-0.1
p2.pos = 0.45,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.4,-0.1
p2.pos = 0.5,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.1,-0.1
p2.pos = 0.34,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.87,-0.1
p2.pos = 0.7,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.88,-0.1
p2.pos = 0.45,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.5,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.1,-0.1
p2.pos = 0.6,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.6,-0.1
p2.pos = 0.4,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.2,-0.1
p2.pos = 0.8,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.8,-0.1
p2.pos = 0.7,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.0,-0.1
p2.pos = 0.3,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.9,-0.1
p2.pos = 0.5,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.4,-0.1
p2.pos = 0.2,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.9,-0.1
p2.pos = 0.3,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.3,-0.1
p2.pos = 0.1,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30


[Enemy 1]
time = 20
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.5,-0.1
p2.pos = 0.8,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_slim_random"
s1.frequency = 1,15
s2.time = 9999
score = 10
life = 30


[Enemy 1]
time = 20
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.3,-0.1
p2.pos = 0.75,1.5
p2.duration = 120
p3.pos = 0.5,3.0
s1.time = 10
s1.name = "enemy_mid_random"
s1.frequency = 1,15
s2.time = 9999
power = 10
life = 30



[Section two lines]


[Enemy 1]
time = 0
name = "enemyBig"
speed = 0.2
radius = 5
p1.pos = 0.5,-0.1
p2.pos = 0.5,0.1
p2.duration = 120
p3.pos = 0.5,-0.1
s1.time = 0
s1.name = "enemy_slim_random"
s1.frequency = 2
s2.time = 9999
power = 10
score = 10
life = 200

[Enemy 1]
time = 0
name = "enemyBig"
speed = 0.2
radius = 5
p1.pos = 0.1,-0.1
p2.pos = 0.1,0.1
p2.duration = 120
p3.pos = 0.1,-0.1
s1.time = 0
s1.name = "enemy_slim_random"
s1.frequency = 2
s2.time = 9999
power = 10
score = 10
life = 200

[Enemy 1]
time = 0
name = "enemyBig"
speed = 0.2
radius = 5
p1.pos = 0.9,-0.1
p2.pos = 0.9,0.1
p2.duration = 120
p3.pos = 0.9,-0.1
s1.time = 0
s1.name = "enemy_slim_random"
s1.frequency = 2
s2.time = 9999
power = 10
score = 10
life = 200

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
score = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
p2.pos = 0.5,0.15
p3.pos = -0.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = -0.1,0.1
p2.pos = 0.5,0.15
p3.pos = 1.7,0.2
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 1,200
s2.time = 9999
power = 10
life = 30

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 1.1,0.1
